timestamp,open,high,low,close,volume
2026-02-20 03:55:00-0500,24896.25,24896.75,24889.0,24890.0,813
2026-02-20 04:00:00-0500,24890.25,24895.75,24885.25,24891.0,1234
2026-02-20 04:05:00-0500,24891.75,24914.25,24891.75,24908.25,2497
2026-02-20 04:10:00-0500,24908.25,24912.5,24904.0,24912.0,855
2026-02-20 04:15:00-0500,24912.25,24914.75,24897.0,24898.0,1633
2026-02-20 04:20:00-0500,24898.25,24900.25,24893.25,24899.0,999
2026-02-20 04:25:00-0500,24897.5,24904.0,24896.5,24902.25,512
2026-02-20 04:30:00-0500,24902.75,24903.25,24898.5,24899.75,418
2026-02-20 04:35:00-0500,24899.5,24899.75,24893.75,24894.0,645
2026-02-20 04:40:00-0500,24893.5,24903.75,24892.5,24902.75,805
2026-02-20 04:45:00-0500,24903.0,24908.75,24899.75,24900.75,1062
2026-02-20 04:50:00-0500,24900.5,24902.5,24894.25,24898.75,655
2026-02-20 04:55:00-0500,24898.0,24902.25,24897.0,24902.0,333
2026-02-20 05:00:00-0500,24901.5,24915.75,24900.75,24912.25,1443
2026-02-20 05:05:00-0500,24912.75,24916.75,24906.5,24915.5,1200
2026-02-20 05:10:00-0500,24914.75,24916.0,24906.75,24907.0,548
2026-02-20 05:15:00-0500,24907.25,24909.5,24905.25,24907.75,422
2026-02-20 05:20:00-0500,24908.75,24925.0,24908.75,24923.25,1606
2026-02-20 05:25:00-0500,24922.75,24927.25,24922.0,24925.5,805
2026-02-20 05:30:00-0500,24925.5,24943.0,24925.25,24941.75,2730
2026-02-20 05:35:00-0500,24942.25,24946.5,24932.75,24933.75,1885
2026-02-20 05:40:00-0500,24934.75,24937.25,24927.25,24937.0,1582
2026-02-20 05:45:00-0500,24936.75,24939.5,24932.5,24938.0,609
2026-02-20 05:50:00-0500,24938.75,24943.5,24937.75,24940.0,921
2026-02-20 05:55:00-0500,24940.5,24947.75,24939.0,24943.0,943
2026-02-20 06:00:00-0500,24942.75,24948.5,24940.0,24943.25,1080
2026-02-20 06:05:00-0500,24943.25,24948.0,24939.75,24946.5,720
2026-02-20 06:10:00-0500,24947.25,24960.0,24944.75,24953.25,1859
2026-02-20 06:15:00-0500,24953.5,24956.25,24950.0,24951.0,1048
2026-02-20 06:20:00-0500,24950.0,24950.75,24943.75,24947.75,1066
2026-02-20 06:25:00-0500,24947.25,24950.5,24944.25,24945.25,723
2026-02-20 06:30:00-0500,24944.75,24945.5,24935.0,24936.0,1456
2026-02-20 06:35:00-0500,24935.75,24945.5,24932.0,24937.5,1376
2026-02-20 06:40:00-0500,24937.25,24939.0,24934.75,24936.75,577
2026-02-20 06:45:00-0500,24937.25,24940.5,24932.0,24933.5,1071
2026-02-20 06:50:00-0500,24933.75,24941.5,24930.5,24940.5,1113
2026-02-20 06:55:00-0500,24940.5,24944.75,24937.5,24943.25,678
2026-02-20 07:00:00-0500,24943.0,24949.75,24937.75,24942.0,1363
2026-02-20 07:05:00-0500,24941.75,24954.75,24941.5,24951.25,1642
2026-02-20 07:10:00-0500,24951.5,24952.0,24941.0,24947.75,881
2026-02-20 07:15:00-0500,24948.0,24950.0,24944.25,24945.25,550
2026-02-20 07:20:00-0500,24945.75,24953.0,24939.0,24952.0,1210
2026-02-20 07:25:00-0500,24951.25,24952.0,24939.5,24941.0,1043
2026-02-20 07:30:00-0500,24940.5,24946.0,24934.0,24945.25,1426
2026-02-20 07:35:00-0500,24945.25,24945.75,24932.75,24934.5,980
2026-02-20 07:40:00-0500,24935.0,24940.0,24924.0,24937.75,2091
2026-02-20 07:45:00-0500,24937.75,24939.75,24921.5,24923.0,1578
2026-02-20 07:50:00-0500,24922.5,24928.75,24909.5,24911.75,1992
2026-02-20 07:55:00-0500,24912.25,24922.25,24908.0,24921.25,1357
2026-02-20 08:00:00-0500,24922.0,24934.5,24917.5,24927.25,3021
2026-02-20 08:05:00-0500,24928.0,24936.0,24906.0,24906.75,2299
2026-02-20 08:10:00-0500,24907.0,24919.75,24906.0,24911.5,1703
2026-02-20 08:15:00-0500,24912.25,24918.5,24908.25,24917.5,1086
2026-02-20 08:20:00-0500,24917.25,24919.75,24896.25,24911.5,2404
2026-02-20 08:25:00-0500,24912.5,24930.75,24912.25,24929.5,1673
2026-02-20 08:30:00-0500,24929.75,24932.0,24901.0,24901.0,2336
2026-02-20 08:35:00-0500,24901.25,24919.5,24897.75,24917.0,2477
2026-02-20 08:40:00-0500,24917.25,24922.75,24911.75,24921.5,1015
2026-02-20 08:45:00-0500,24921.5,24933.5,24916.75,24933.0,1070
2026-02-20 08:50:00-0500,24933.0,24941.5,24930.75,24939.5,2070
2026-02-20 08:55:00-0500,24939.5,24942.5,24933.25,24937.25,1186
2026-02-20 09:00:00-0500,24937.0,24948.0,24932.0,24945.5,2175
2026-02-20 09:05:00-0500,24945.75,24964.75,24942.25,24953.5,3057
2026-02-20 09:10:00-0500,24953.75,24961.0,24945.25,24960.5,1952
2026-02-20 09:15:00-0500,24960.5,24984.0,24959.5,24978.25,3738
2026-02-20 09:20:00-0500,24978.75,24985.25,24973.25,24980.0,2205
2026-02-20 09:25:00-0500,24980.25,24982.5,24970.5,24975.5,2172
2026-02-20 09:30:00-0500,24975.25,24981.75,24964.5,24971.25,2013
2026-02-20 09:35:00-0500,24971.75,24973.25,24953.75,24955.25,2277
2026-02-20 09:40:00-0500,24955.5,24961.0,24950.0,24958.0,1790
2026-02-20 09:45:00-0500,24957.75,24960.75,24940.0,24942.5,2151
2026-02-20 09:50:00-0500,24942.0,24947.25,24935.5,24944.25,1964
2026-02-20 09:55:00-0500,24943.75,24945.25,24931.5,24936.0,1422
2026-02-20 10:00:00-0500,24935.75,24940.0,24924.0,24931.0,1981
2026-02-20 10:05:00-0500,24931.5,24944.75,24929.5,24941.75,1513
2026-02-20 10:10:00-0500,24942.0,24944.0,24933.0,24941.75,1273
2026-02-20 10:15:00-0500,24941.5,24947.0,24936.0,24942.0,1319
2026-02-20 10:20:00-0500,24941.5,24942.25,24919.75,24924.5,2456
2026-02-20 10:25:00-0500,24924.75,24930.75,24920.0,24926.5,1216
2026-02-20 10:30:00-0500,24927.25,24930.5,24917.25,24919.75,1597
2026-02-20 10:35:00-0500,24919.5,24937.0,24918.25,24930.5,1383
2026-02-20 10:40:00-0500,24930.75,24931.75,24917.5,24925.5,1273
2026-02-20 10:45:00-0500,24926.0,24936.25,24922.25,24933.25,1309
2026-02-20 10:50:00-0500,24933.0,24934.25,24919.5,24923.25,1584
2026-02-20 10:55:00-0500,24922.75,24926.75,24900.75,24902.5,2962
2026-02-20 11:00:00-0500,24902.25,24902.25,24843.0,24851.75,8081
2026-02-20 11:05:00-0500,24851.5,24872.0,24849.5,24870.25,6221
2026-02-20 11:10:00-0500,24870.0,24878.0,24866.25,24868.0,2692
2026-02-20 11:15:00-0500,24867.75,24881.75,24863.0,24863.0,2724
2026-02-20 11:20:00-0500,24863.0,24871.5,24855.75,24869.5,2633
2026-02-20 11:25:00-0500,24870.0,24885.75,24869.0,24878.75,2406
2026-02-20 11:30:00-0500,24878.75,24884.75,24871.0,24881.0,1605
2026-02-20 11:35:00-0500,24881.5,24888.25,24864.75,24865.25,2724
2026-02-20 11:40:00-0500,24865.75,24870.75,24850.0,24862.0,2903
2026-02-20 11:45:00-0500,24862.5,24863.75,24836.25,24838.75,3322
2026-02-20 11:50:00-0500,24839.25,24848.25,24830.5,24835.75,3822
2026-02-20 11:55:00-0500,24834.75,24837.5,24811.25,24829.0,5120
2026-02-20 12:00:00-0500,24829.25,24836.5,24805.0,24830.0,5778
2026-02-20 12:05:00-0500,24830.0,24836.75,24822.5,24830.0,3058
2026-02-20 12:10:00-0500,24829.5,24842.75,24826.0,24840.0,2667
2026-02-20 12:15:00-0500,24840.25,24850.0,24810.25,24812.0,4856
2026-02-20 12:20:00-0500,24811.5,24820.75,24798.75,24816.75,5548
2026-02-20 12:25:00-0500,24817.0,24823.0,24806.75,24808.25,2525
2026-02-20 12:30:00-0500,24808.25,24813.5,24790.5,24802.75,5083
2026-02-20 12:35:00-0500,24802.25,24820.0,24797.25,24804.75,3676
2026-02-20 12:40:00-0500,24804.5,24812.5,24795.75,24804.25,3140
2026-02-20 12:45:00-0500,24803.5,24811.25,24792.0,24806.5,2913
2026-02-20 12:50:00-0500,24805.75,24825.5,24802.5,24813.25,4784
2026-02-20 12:55:00-0500,24813.5,24830.75,24808.75,24829.75,2901
2026-02-20 13:00:00-0500,24829.0,24834.0,24819.25,24828.5,3342
2026-02-20 13:05:00-0500,24828.5,24829.75,24815.5,24827.5,2673
2026-02-20 13:10:00-0500,24827.25,24828.5,24816.75,24824.25,1955
2026-02-20 13:15:00-0500,24823.5,24854.75,24823.5,24852.5,4934
2026-02-20 13:20:00-0500,24852.0,24855.0,24830.0,24830.75,3402
2026-02-20 13:25:00-0500,24831.0,24864.0,24825.0,24857.75,4570
2026-02-20 13:30:00-0500,24858.75,24861.25,24758.5,24776.25,19284
2026-02-20 13:35:00-0500,24776.75,24795.0,24759.0,24766.75,12885
2026-02-20 13:40:00-0500,24767.0,24768.25,24724.75,24745.5,16353
2026-02-20 13:45:00-0500,24745.25,24758.75,24721.75,24732.25,11145
2026-02-20 13:50:00-0500,24732.25,24759.75,24731.0,24747.5,8196
2026-02-20 13:55:00-0500,24747.5,24773.25,24744.0,24769.5,6386
2026-02-20 14:00:00-0500,24769.0,24784.0,24760.0,24769.5,9024
2026-02-20 14:05:00-0500,24769.5,24775.5,24755.5,24755.75,5953
2026-02-20 14:10:00-0500,24755.5,24758.5,24728.0,24737.5,7920
2026-02-20 14:15:00-0500,24737.25,24738.75,24707.75,24713.0,11125
2026-02-20 14:20:00-0500,24713.5,24722.0,24696.25,24713.75,10705
2026-02-20 14:25:00-0500,24714.25,24735.0,24701.25,24715.25,12067
2026-02-20 14:30:00-0500,24715.25,24819.5,24677.0,24804.75,52084
2026-02-20 14:35:00-0500,24804.0,24890.75,24793.0,24848.5,50348
2026-02-20 14:40:00-0500,24848.25,24948.75,24844.0,24930.25,37458
2026-02-20 14:45:00-0500,24925.5,24958.0,24891.75,24896.5,32677
2026-02-20 14:50:00-0500,24896.25,24903.5,24850.75,24875.25,37550
2026-02-20 14:55:00-0500,24877.25,24907.5,24845.5,24900.0,23776
2026-02-20 15:00:00-0500,24899.25,25082.25,24883.25,24974.75,76155
2026-02-20 15:05:00-0500,24973.75,24982.25,24858.25,24980.75,54829
2026-02-20 15:10:00-0500,24981.5,25027.25,24923.75,24927.25,40124
2026-02-20 15:15:00-0500,24928.0,25000.0,24860.5,24966.25,43428
2026-02-20 15:20:00-0500,24966.5,25032.75,24960.25,25005.75,31727
2026-02-20 15:25:00-0500,25006.5,25038.0,24954.75,24973.5,34846
2026-02-20 15:30:00-0500,24974.25,24995.5,24908.0,24939.5,35814
2026-02-20 15:35:00-0500,24940.5,25015.75,24923.25,25007.25,27950
2026-02-20 15:40:00-0500,25007.75,25068.0,24951.5,25061.0,36392
2026-02-20 15:45:00-0500,25061.0,25098.0,25025.75,25075.25,32687
2026-02-20 15:50:00-0500,25076.0,25122.75,25055.5,25113.5,26468
2026-02-20 15:55:00-0500,25114.0,25127.0,25096.25,25118.75,22848
2026-02-20 16:00:00-0500,25118.0,25139.75,25101.0,25123.5,25502
2026-02-20 16:05:00-0500,25124.0,25125.0,25098.5,25105.5,18894
2026-02-20 16:10:00-0500,25105.5,25119.5,25070.25,25076.25,21513
2026-02-20 16:15:00-0500,25076.5,25086.0,25019.75,25043.5,28248
2026-02-20 16:20:00-0500,25043.25,25043.25,24995.75,25010.75,27644
2026-02-20 16:25:00-0500,25010.5,25017.25,24975.25,24977.25,27203
2026-02-20 16:30:00-0500,24977.25,25046.75,24967.0,25040.0,29194
2026-02-20 16:35:00-0500,25040.25,25074.5,25014.75,25073.5,22025
2026-02-20 16:40:00-0500,25073.75,25110.0,25059.0,25092.75,19555
2026-02-20 16:45:00-0500,25092.75,25127.25,25089.25,25125.0,18239
2026-02-20 16:50:00-0500,25124.5,25130.0,25098.25,25121.75,16617
2026-02-20 16:55:00-0500,25122.25,25127.5,25090.5,25098.5,15027
2026-02-20 17:00:00-0500,25098.5,25109.5,25065.0,25067.5,19996
2026-02-20 17:05:00-0500,25068.0,25072.75,25029.5,25033.75,15522
2026-02-20 17:10:00-0500,25033.5,25034.5,24980.5,24982.5,28579
2026-02-20 17:15:00-0500,24982.0,24983.0,24919.0,24926.25,35690
2026-02-20 17:20:00-0500,24925.75,24940.75,24883.5,24886.75,27529
2026-02-20 17:25:00-0500,24886.5,24927.5,24879.25,24926.5,24459
2026-02-20 17:30:00-0500,24926.5,24973.25,24918.5,24953.0,25018
2026-02-20 17:35:00-0500,24954.25,24967.5,24912.25,24962.5,22886
2026-02-20 17:40:00-0500,24962.75,24971.25,24929.5,24963.25,17077
2026-02-20 17:45:00-0500,24962.75,25010.5,24946.75,25002.75,23475
2026-02-20 17:50:00-0500,25003.25,25040.0,24983.25,25027.25,22447
2026-02-20 17:55:00-0500,25027.25,25044.0,24966.0,25034.75,20741
2026-02-20 18:00:00-0500,25034.0,25045.75,25001.0,25006.25,15670
2026-02-20 18:05:00-0500,25006.25,25043.25,25003.0,25024.0,12574
2026-02-20 18:10:00-0500,25023.5,25025.0,24991.75,25002.5,11833
2026-02-20 18:15:00-0500,25002.75,25003.75,24965.0,24979.0,13088
2026-02-20 18:20:00-0500,24979.75,24998.5,24929.0,24984.25,24707
2026-02-20 18:25:00-0500,24984.25,24989.75,24944.0,24965.25,16343
2026-02-20 18:30:00-0500,24966.25,25065.75,24929.5,25028.25,30008
2026-02-20 18:35:00-0500,25027.25,25055.75,24965.0,25023.75,31043
2026-02-20 18:40:00-0500,25023.75,25077.0,25022.25,25070.5,18448
2026-02-20 18:45:00-0500,25070.5,25122.5,25067.0,25084.25,20665
2026-02-20 18:50:00-0500,25084.0,25108.0,25047.0,25101.75,17962
2026-02-20 18:55:00-0500,25102.0,25112.5,25085.0,25098.25,9222
2026-02-20 19:00:00-0500,25098.5,25120.0,25094.25,25103.0,10138
2026-02-20 19:05:00-0500,25103.25,25104.5,25073.5,25081.75,12457
2026-02-20 19:10:00-0500,25081.75,25089.75,25059.0,25062.75,10277
2026-02-20 19:15:00-0500,25062.75,25069.25,25052.25,25060.25,8270
2026-02-20 19:20:00-0500,25060.75,25084.75,25051.5,25072.0,10452
2026-02-20 19:25:00-0500,25071.5,25074.75,25036.75,25053.0,10589
2026-02-20 19:30:00-0500,25053.5,25078.75,25052.25,25062.25,8947
2026-02-20 19:35:00-0500,25062.75,25066.5,25042.5,25049.5,7597
2026-02-20 19:40:00-0500,25050.0,25059.5,25034.25,25039.25,7149
2026-02-20 19:45:00-0500,25039.25,25046.0,25028.0,25039.0,7502
2026-02-20 19:50:00-0500,25038.75,25064.0,25032.5,25038.25,8836
2026-02-20 19:55:00-0500,25038.75,25047.5,25017.75,25022.5,7480
2026-02-20 20:00:00-0500,25023.0,25052.25,25016.0,25044.75,8832
2026-02-20 20:05:00-0500,25044.5,25077.25,25043.75,25066.5,10487
2026-02-20 20:10:00-0500,25066.0,25073.25,25056.5,25067.0,6624
2026-02-20 20:15:00-0500,25067.0,25069.5,25041.5,25046.25,7405
2026-02-20 20:20:00-0500,25046.5,25047.75,25025.25,25029.25,6567
2026-02-20 20:25:00-0500,25029.75,25035.0,25013.75,25021.25,6771
2026-02-20 20:30:00-0500,25021.5,25039.0,25018.0,25026.25,8069
2026-02-20 20:35:00-0500,25027.0,25045.75,25023.0,25044.0,5714
2026-02-20 20:40:00-0500,25043.75,25060.75,25041.5,25059.75,7886
2026-02-20 20:45:00-0500,25059.5,25065.0,25044.0,25044.0,8487
2026-02-20 20:50:00-0500,25044.75,25063.0,25034.75,25054.0,12619
2026-02-20 20:55:00-0500,25053.75,25079.0,25044.75,25074.25,15035
2026-02-20 21:00:00-0500,25074.5,25088.25,25063.5,25084.75,9366
2026-02-20 21:05:00-0500,25084.0,25088.0,25076.0,25080.0,3790
2026-02-20 21:10:00-0500,25080.0,25082.25,25070.5,25079.0,2916
2026-02-20 21:15:00-0500,25078.25,25078.5,25066.25,25070.5,1670
2026-02-20 21:20:00-0500,25070.25,25074.0,25066.75,25070.0,1176
2026-02-20 21:25:00-0500,25069.25,25071.0,25067.0,25068.5,959
2026-02-20 21:30:00-0500,25068.0,25073.5,25066.25,25071.5,1194
2026-02-20 21:35:00-0500,25071.25,25075.75,25070.25,25074.75,1077
2026-02-20 21:40:00-0500,25074.5,25080.0,25073.0,25074.0,1216
2026-02-20 21:45:00-0500,25074.5,25078.0,25072.5,25074.75,898
2026-02-20 21:50:00-0500,25075.0,25079.25,25070.75,25078.75,1318
2026-02-20 21:55:00-0500,25078.5,25081.25,25069.5,25078.5,1504
2026-02-22 23:00:00-0500,25036.0,25059.25,25014.0,25047.25,7110
2026-02-22 23:05:00-0500,25046.75,25052.0,25030.5,25033.25,2957
2026-02-22 23:10:00-0500,25032.0,25055.25,25030.0,25050.25,2516
2026-02-22 23:15:00-0500,25050.0,25057.5,25034.0,25035.0,2530
2026-02-22 23:20:00-0500,25035.0,25038.25,25004.0,25007.75,5536
2026-02-22 23:25:00-0500,25007.75,25009.75,24968.0,24980.5,6413
2026-02-22 23:30:00-0500,24979.5,24989.5,24961.0,24973.0,5649
2026-02-22 23:35:00-0500,24973.0,24982.25,24956.0,24963.25,3192
2026-02-22 23:40:00-0500,24962.75,24967.25,24935.75,24940.25,5781
2026-02-22 23:45:00-0500,24940.25,24976.75,24936.25,24971.5,5204
2026-02-22 23:50:00-0500,24971.5,24979.75,24952.5,24956.5,3660
2026-02-22 23:55:00-0500,24957.0,24982.5,24950.25,24973.0,3027
2026-02-23 00:00:00-0500,24971.75,24971.75,24932.25,24934.75,5255
2026-02-23 00:05:00-0500,24935.5,24951.0,24927.5,24931.25,4905
2026-02-23 00:10:00-0500,24931.25,24940.75,24928.25,24933.25,2800
2026-02-23 00:15:00-0500,24934.25,24951.25,24925.75,24928.0,3629
2026-02-23 00:20:00-0500,24926.75,24927.75,24901.75,24908.0,5907
2026-02-23 00:25:00-0500,24908.5,24911.0,24883.75,24906.75,5182
